Cliente_Cod,Cliente_Status,Cliente_Idade,Cliente_Genero,Dependent_count,Cliente_Nivel_Educacao,Estado_Civil,Categoria_Cartao
714823308,Existing Customer,55,F,3,College,Single,Gold
711577458,Existing Customer,52,F,1,Uneducated,Single,Blue
787539333,Existing Customer,48,M,4,Graduate,Married,Blue
716806383,Existing Customer,48,M,4,Graduate,Married,Blue
812230308,Existing Customer,47,M,2,Graduate,Married,Blue
778420383,Existing Customer,49,M,1,Graduate,Married,Blue
774012933,Existing Customer,47,F,3,College,Divorced,Blue
718756533,Existing Customer,47,M,2,Uneducated,Married,Blue
812224983,Existing Customer,56,M,2,Graduate,Single,Blue
714284358,Existing Customer,61,M,1,Uneducated,Single,Blue
709530408,Existing Customer,45,M,4,Doctorate,Single,Gold
750690258,Existing Customer,49,F,2,Graduate,Married,Blue
716283108,Existing Customer,44,F,4,Uneducated,Married,Blue
718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,Gold
718528833,Existing Customer,51,M,1,High School,Married,Blue
718006608,Existing Customer,44,F,5,Uneducated,Single,Blue
710569233,Existing Customer,46,M,3,Unknown,Single,Blue
718694658,Existing Customer,41,M,4,Unknown,Married,Blue
779293308,Existing Customer,51,M,4,Graduate,Married,Silver
718276758,Existing Customer,52,F,1,Graduate,Single,Blue
712654233,Existing Customer,39,M,3,High School,Married,Blue
719296383,Existing Customer,38,M,2,High School,Single,Gold
808279158,Existing Customer,51,M,3,Graduate,Married,Blue
780497958,Existing Customer,41,M,3,High School,Divorced,Blue
715519983,Existing Customer,43,M,2,Post-Graduate,Married,Blue
708568983,Existing Customer,40,M,3,High School,Married,Blue
823648983,Existing Customer,58,M,1,Uneducated,Single,Blue
789412458,Attrited Customer,44,M,2,Post-Graduate,Married,Blue
716837508,Existing Customer,48,M,4,Graduate,Married,Blue
711249858,Attrited Customer,49,M,4,Unknown,Married,Blue
712009083,Existing Customer,48,M,3,Unknown,Unknown,Blue
720522633,Existing Customer,44,M,3,College,Married,Silver
713071383,Existing Customer,54,F,1,Unknown,Single,Blue
712938258,Existing Customer,45,M,2,Graduate,Single,Silver
719071158,Attrited Customer,54,F,0,Graduate,Single,Platinum
709046958,Existing Customer,46,M,2,Unknown,Married,Silver
708748833,Existing Customer,37,F,3,Graduate,Single,Blue
711364233,Existing Customer,41,M,4,Unknown,Married,Platinum
712645908,Existing Customer,43,M,2,High School,Married,Blue
708428958,Existing Customer,39,M,2,Unknown,Single,Gold
719714658,Attrited Customer,61,M,0,Post-Graduate,Single,Blue
720874983,Existing Customer,51,M,3,Uneducated,Married,Silver
719180958,Existing Customer,48,F,2,Uneducated,Divorced,Silver
710360583,Existing Customer,46,M,2,Uneducated,Single,Blue
823848183,Existing Customer,39,F,1,Unknown,Single,Platinum
783121008,Existing Customer,55,F,0,Graduate,Single,Silver
789529158,Existing Customer,44,M,4,High School,Single,Blue
708500883,Existing Customer,48,M,2,Uneducated,Single,Silver
811965558,Existing Customer,46,F,4,College,Single,Blue
714383583,Existing Customer,39,F,2,Unknown,Single,Gold
809425533,Existing Customer,45,F,2,Uneducated,Divorced,Silver
716858433,Attrited Customer,43,F,4,Graduate,Single,Blue
812534958,Existing Customer,40,F,3,High School,Married,Silver
714052158,Attrited Customer,49,M,2,High School,Married,Blue
780200208,Existing Customer,39,F,2,Unknown,Single,Blue
711458583,Existing Customer,47,M,2,College,Married,Silver
826451433,Existing Customer,42,M,4,Graduate,Single,Silver
719740983,Existing Customer,44,F,1,Unknown,Divorced,Silver
709019283,Existing Customer,47,M,1,College,Married,Blue
710213508,Existing Customer,63,M,1,High School,Single,Blue
710814633,Existing Customer,49,M,2,Uneducated,Married,Blue
775267158,Existing Customer,43,F,3,Graduate,Married,Blue
712268808,Existing Customer,55,M,4,Graduate,Single,Silver
720178158,Attrited Customer,46,F,4,High School,Unknown,Blue
779805408,Existing Customer,42,M,3,Unknown,Married,Silver
710958933,Attrited Customer,43,M,3,Graduate,Single,Blue
720698883,Attrited Customer,51,M,1,High School,Single,Blue
780384483,Attrited Customer,49,M,4,Unknown,Unknown,Blue
714190983,Attrited Customer,51,F,2,Graduate,Single,Platinum
713808633,Existing Customer,31,F,0,Uneducated,Divorced,Silver
710295858,Existing Customer,43,M,4,Graduate,Divorced,Blue
713209308,Existing Customer,59,M,0,Graduate,Single,Blue
788709408,Existing Customer,41,F,2,Unknown,Married,Blue
717757608,Existing Customer,53,M,2,College,Single,Gold
715300683,Existing Customer,39,M,1,Uneducated,Single,Blue
711436983,Existing Customer,57,M,3,Unknown,Single,Silver
789582483,Existing Customer,60,M,1,High School,Divorced,Blue
790168083,Existing Customer,51,M,0,High School,Unknown,Blue
742865883,Attrited Customer,46,F,3,Unknown,Single,Blue
770848308,Existing Customer,45,M,2,Graduate,Married,Platinum
713486583,Existing Customer,41,M,3,Graduate,Married,Blue
708697983,Existing Customer,56,M,0,High School,Unknown,Blue
823539558,Existing Customer,39,F,3,Uneducated,Single,Silver
711339258,Existing Customer,49,F,3,Graduate,Single,Silver
781171908,Existing Customer,45,M,3,Graduate,Single,Blue
815582358,Existing Customer,47,F,5,Unknown,Unknown,Blue
755212608,Attrited Customer,50,M,2,Unknown,Married,Blue
716486508,Attrited Customer,45,F,3,High School,Married,Blue
771674958,Existing Customer,45,M,2,High School,Married,Blue
787909158,Existing Customer,40,F,3,Graduate,Divorced,Blue
717140733,Existing Customer,52,F,1,Graduate,Single,Blue
799468083,Existing Customer,51,M,2,Graduate,Married,Blue
718993533,Existing Customer,44,M,2,Graduate,Unknown,Blue
713870958,Existing Customer,56,F,3,Uneducated,Single,Platinum
709171308,Existing Customer,30,M,1,High School,Married,Blue
798553158,Attrited Customer,62,F,1,Graduate,Single,Blue
720819858,Existing Customer,47,F,4,Post-Graduate,Single,Blue
815078433,Existing Customer,42,F,4,Unknown,Married,Blue
710924658,Existing Customer,52,F,2,High School,Single,Blue
709883883,Existing Customer,46,F,4,Uneducated,Divorced,Blue
718650258,Existing Customer,54,F,3,Graduate,Single,Blue
711613308,Attrited Customer,58,M,2,Unknown,Single,Blue
718558758,Attrited Customer,34,M,1,Unknown,Single,Blue
718504233,Attrited Customer,43,F,4,Uneducated,Married,Blue
709108533,Existing Customer,49,M,4,Graduate,Married,Blue
713236458,Existing Customer,55,M,4,Unknown,Single,Blue
714352533,Existing Customer,47,F,3,Graduate,Married,Silver
717353433,Existing Customer,50,F,2,Unknown,Single,Blue
813804783,Attrited Customer,41,F,1,High School,Single,Blue
771062733,Existing Customer,44,F,2,Graduate,Single,Blue
715649358,Attrited Customer,39,M,2,College,Married,Blue
713552958,Existing Customer,43,M,5,Graduate,Unknown,Blue
715209333,Existing Customer,32,M,0,High School,Single,Blue
769935783,Existing Customer,40,M,3,Unknown,Single,Blue
815613033,Existing Customer,49,M,2,Unknown,Married,Silver
718732833,Attrited Customer,56,F,1,College,Single,Blue
816328308,Existing Customer,60,F,0,Graduate,Married,Blue
711814608,Existing Customer,41,F,5,High School,Married,Silver
803216433,Attrited Customer,43,F,5,Graduate,Married,Silver
710694033,Existing Customer,32,M,0,Graduate,Divorced,Blue
709257708,Existing Customer,47,F,2,High School,Single,Blue
720174033,Existing Customer,46,M,3,Graduate,Divorced,Blue
820666083,Attrited Customer,41,M,2,Graduate,Single,Blue
712044558,Attrited Customer,51,F,1,Uneducated,Single,Silver
713131158,Attrited Customer,58,M,2,Uneducated,Single,Blue
803335008,Existing Customer,48,F,2,Graduate,Divorced,Blue
795869583,Existing Customer,53,F,3,Uneducated,Married,Blue
789535233,Existing Customer,52,M,1,Graduate,Single,Silver
716441058,Existing Customer,45,F,4,High School,Single,Silver
718113633,Attrited Customer,41,M,3,Uneducated,Married,Blue
708908883,Existing Customer,37,F,2,Graduate,Divorced,Silver
712152408,Existing Customer,44,M,4,High School,Single,Gold
708229308,Attrited Customer,49,F,2,Unknown,Married,Blue
715351983,Existing Customer,32,F,2,Unknown,Married,Blue
798451908,Existing Customer,36,F,2,Graduate,Married,Blue
794962983,Existing Customer,47,F,3,Graduate,Divorced,Blue
721000833,Existing Customer,49,M,0,Uneducated,Married,Blue
720086358,Existing Customer,58,M,2,Doctorate,Married,Blue
710064033,Attrited Customer,45,M,3,Uneducated,Married,Blue
780588258,Existing Customer,53,F,5,Unknown,Married,Blue
710833908,Existing Customer,45,M,5,High School,Married,Blue
714449283,Existing Customer,44,M,4,Uneducated,Unknown,Blue
772339383,Existing Customer,54,M,3,Post-Graduate,Single,Blue
721382208,Existing Customer,38,F,2,High School,Married,Blue
779349783,Existing Customer,46,M,3,Doctorate,Married,Blue
789450408,Existing Customer,41,F,2,Uneducated,Married,Blue
709210833,Existing Customer,48,F,2,Doctorate,Married,Blue
821752908,Existing Customer,53,M,2,High School,Single,Blue
789878283,Existing Customer,39,M,3,Graduate,Married,Blue
709319658,Attrited Customer,48,F,4,Graduate,Single,Platinum
719222133,Existing Customer,41,M,3,Graduate,Single,Blue
715551783,Existing Customer,54,F,2,Uneducated,Married,Blue
712718958,Existing Customer,49,M,2,High School,Divorced,Blue
709764483,Attrited Customer,61,M,1,Graduate,Unknown,Blue
783361533,Existing Customer,41,M,3,Unknown,Married,Silver
717942033,Existing Customer,52,M,2,Uneducated,Unknown,Blue
817908783,Existing Customer,44,M,3,Unknown,Single,Silver
713708358,Existing Customer,33,F,3,Unknown,Single,Silver
713705358,Existing Customer,37,M,2,Graduate,Single,Blue
789551883,Existing Customer,52,F,3,Graduate,Single,Blue
812247033,Attrited Customer,51,F,3,Uneducated,Married,Blue
717580458,Attrited Customer,43,M,4,Uneducated,Divorced,Blue
780551733,Existing Customer,54,F,1,High School,Married,Silver
719722308,Existing Customer,31,F,0,Uneducated,Divorced,Blue
718328283,Existing Customer,40,F,4,High School,Single,Blue
826061508,Existing Customer,49,F,4,Uneducated,Unknown,Blue
715610733,Attrited Customer,60,M,1,Uneducated,Married,Blue
710161083,Attrited Customer,62,F,0,Uneducated,Single,Blue
712464933,Existing Customer,44,M,2,Graduate,Married,Blue
768181608,Existing Customer,43,F,3,Graduate,Unknown,Blue
713869083,Existing Customer,56,M,2,High School,Married,Blue
711465333,Existing Customer,35,M,4,High School,Single,Blue
719924433,Existing Customer,40,F,4,Graduate,Married,Silver
719248158,Existing Customer,52,M,2,High School,Divorced,Blue
719944458,Existing Customer,29,M,0,High School,Single,Blue
715799808,Attrited Customer,52,M,0,High School,Single,Blue
721264533,Existing Customer,49,F,3,Unknown,Married,Blue
711838008,Attrited Customer,37,M,3,Graduate,Married,Blue
711826983,Attrited Customer,47,F,3,Unknown,Married,Blue
719413383,Existing Customer,32,M,1,Uneducated,Single,Silver
712990458,Existing Customer,44,F,3,Graduate,Married,Silver
789594108,Existing Customer,47,M,5,College,Single,Blue
718764708,Existing Customer,45,M,3,Graduate,Unknown,Blue
820271208,Existing Customer,46,M,2,Graduate,Divorced,Blue
708369633,Attrited Customer,34,F,3,Graduate,Married,Gold
712055433,Existing Customer,39,F,4,High School,Married,Blue
721114458,Existing Customer,46,M,4,College,Single,Blue
714959358,Attrited Customer,50,M,3,High School,Married,Silver
708396033,Existing Customer,45,F,2,Uneducated,Married,Blue
719593608,Attrited Customer,56,M,1,Uneducated,Married,Blue
715830558,Attrited Customer,50,M,2,Uneducated,Unknown,Blue
716406483,Existing Customer,30,M,0,Unknown,Single,Blue
714941358,Attrited Customer,53,F,4,Graduate,Married,Blue
716088783,Attrited Customer,60,M,0,College,Married,Blue
718458858,Attrited Customer,41,M,4,Graduate,Single,Silver
715754133,Existing Customer,42,F,3,Graduate,Single,Blue
715630983,Attrited Customer,31,F,0,Graduate,Single,Blue
712768983,Attrited Customer,51,M,4,Graduate,Single,Silver
716881683,Attrited Customer,45,M,5,Uneducated,Married,Blue
711108408,Existing Customer,55,M,2,Uneducated,Single,Blue
717565233,Existing Customer,51,M,3,Doctorate,Single,Blue
789539058,Existing Customer,28,M,0,Uneducated,Single,Blue
768643158,Existing Customer,44,F,5,Graduate,Divorced,Blue
721530633,Existing Customer,51,F,2,Graduate,Single,Blue
721188033,Existing Customer,48,M,5,College,Married,Blue
810261633,Existing Customer,44,M,4,Graduate,Single,Blue
717529233,Attrited Customer,40,F,3,Graduate,Single,Blue
719365233,Existing Customer,34,M,4,Unknown,Single,Blue
720943308,Existing Customer,47,M,3,Graduate,Single,Silver
714425283,Existing Customer,50,F,2,High School,Married,Blue
711794358,Attrited Customer,61,M,0,College,Single,Blue
719683158,Attrited Customer,56,F,2,Unknown,Married,Blue
709406733,Existing Customer,46,M,3,Graduate,Divorced,Blue
708572658,Existing Customer,49,M,5,Graduate,Married,Silver
714001008,Existing Customer,56,M,1,Uneducated,Divorced,Blue
712833633,Existing Customer,41,M,2,Post-Graduate,Married,Blue
716260833,Attrited Customer,56,F,5,Unknown,Single,Blue
708863733,Existing Customer,35,M,3,Unknown,Single,Gold
717076458,Existing Customer,40,M,3,Unknown,Single,Blue
712412958,Existing Customer,41,F,3,Doctorate,Married,Silver
720535008,Existing Customer,46,M,4,Uneducated,Single,Blue
711578658,Existing Customer,56,F,2,High School,Married,Blue
709373883,Existing Customer,37,F,5,Unknown,Married,Silver
780730008,Existing Customer,51,M,2,College,Single,Blue
824816358,Existing Customer,36,F,1,Uneducated,Single,Blue
716106108,Existing Customer,49,M,4,Post-Graduate,Married,Silver
709807383,Existing Customer,35,F,2,Unknown,Married,Blue
716430933,Existing Customer,46,F,4,Unknown,Single,Blue
789866133,Existing Customer,45,F,3,Graduate,Unknown,Blue
718634058,Existing Customer,48,F,2,High School,Unknown,Blue
715129983,Existing Customer,46,F,3,Graduate,Divorced,Blue
717177783,Existing Customer,36,F,0,Unknown,Married,Silver
719694408,Attrited Customer,30,F,1,College,Single,Blue
806992533,Existing Customer,49,F,1,Graduate,Married,Blue
718045008,Attrited Customer,31,M,0,Post-Graduate,Married,Blue
711010683,Existing Customer,35,M,3,High School,Married,Blue
714759708,Existing Customer,54,F,1,High School,Single,Blue
718801158,Existing Customer,49,M,3,Graduate,Single,Gold
712256358,Existing Customer,40,M,3,Graduate,Married,Blue
779803008,Existing Customer,41,F,2,High School,Single,Blue
710968008,Existing Customer,37,F,4,Uneducated,Married,Blue
771584658,Existing Customer,46,F,4,Unknown,Single,Silver
718102758,Existing Customer,61,F,0,High School,Married,Blue
811076883,Attrited Customer,45,M,3,Graduate,Married,Blue
770970558,Existing Customer,41,M,2,Unknown,Single,Blue
758863383,Existing Customer,47,F,2,Uneducated,Unknown,Silver
716863458,Attrited Customer,44,M,2,Uneducated,Single,Silver
766821033,Attrited Customer,61,M,0,Unknown,Single,Blue
814590483,Existing Customer,45,F,2,Graduate,Married,Blue
773283108,Existing Customer,31,M,0,High School,Married,Silver
721006458,Existing Customer,42,M,2,Unknown,Single,Blue
714615258,Attrited Customer,32,M,1,High School,Single,Blue
788687133,Existing Customer,42,M,2,Graduate,Married,Blue
820108008,Existing Customer,49,M,4,Unknown,Married,Blue
717781608,Existing Customer,52,F,3,Graduate,Married,Blue
720136458,Existing Customer,39,M,3,Post-Graduate,Married,Blue
716247708,Existing Customer,51,M,4,College,Single,Gold
714968208,Existing Customer,52,M,2,High School,Married,Blue
719913783,Existing Customer,40,M,3,Graduate,Single,Blue
720621408,Existing Customer,38,F,2,Uneducated,Married,Blue
721169883,Existing Customer,41,M,5,College,Married,Blue
719324658,Existing Customer,27,M,0,College,Unknown,Silver
714577233,Existing Customer,50,F,3,Graduate,Married,Blue
712367658,Existing Customer,58,M,1,Uneducated,Single,Blue
803655333,Existing Customer,53,M,2,Post-Graduate,Single,Silver
710455608,Attrited Customer,40,M,3,High School,Single,Blue
711328458,Existing Customer,58,M,1,High School,Married,Blue
708123033,Existing Customer,41,F,3,Graduate,Single,Silver
713514633,Attrited Customer,59,M,2,Graduate,Single,Blue
710745633,Existing Customer,53,M,1,Unknown,Married,Blue
710374008,Existing Customer,53,M,1,Graduate,Single,Blue
772166058,Existing Customer,31,M,1,Unknown,Single,Blue
715017858,Existing Customer,44,M,2,Uneducated,Married,Platinum
717571683,Attrited Customer,47,F,4,Uneducated,Married,Gold
743420208,Existing Customer,47,F,2,College,Single,Blue
716201883,Existing Customer,46,M,2,Graduate,Unknown,Silver
714593883,Existing Customer,53,F,2,Graduate,Married,Silver
711003483,Existing Customer,40,M,3,Unknown,Divorced,Blue
819628158,Existing Customer,42,M,3,Graduate,Single,Blue
712021233,Attrited Customer,33,M,3,Graduate,Married,Blue
708573933,Existing Customer,45,F,2,Unknown,Single,Silver
710758683,Existing Customer,61,F,1,Graduate,Unknown,Silver
718288833,Existing Customer,31,M,1,Unknown,Married,Blue
708873183,Existing Customer,47,M,2,Post-Graduate,Single,Blue
766224933,Existing Customer,46,M,2,Graduate,Married,Blue
771626283,Existing Customer,54,M,2,Post-Graduate,Married,Platinum
720372483,Existing Customer,60,F,0,High School,Married,Blue
712916958,Attrited Customer,55,F,2,Graduate,Married,Blue
716124408,Attrited Customer,32,M,2,Graduate,Single,Gold
714128283,Existing Customer,49,F,1,Unknown,Married,Silver
708163758,Existing Customer,41,M,3,Unknown,Married,Blue
716979183,Existing Customer,45,M,2,College,Married,Blue
716480358,Existing Customer,45,M,3,Uneducated,Single,Blue
800758233,Attrited Customer,30,M,0,College,Single,Blue
720413658,Existing Customer,44,M,2,High School,Married,Blue
715832058,Existing Customer,40,F,5,Graduate,Unknown,Blue
716323683,Existing Customer,31,M,0,Graduate,Married,Blue
819616383,Existing Customer,40,F,3,Uneducated,Divorced,Blue
771069033,Existing Customer,56,M,1,Unknown,Unknown,Blue
