Fatura_Cod,Produto,Quantidade,Preco_Unitario,Fatura_Total,Data,Cliente_Cod,Dist_Cod
2352935,SUNSCREEN SPF 50,3,1.99,5.97,20/06/2024 10:44,710819733,72915-93016
2367098,LUXURY CANDLE SET,3,4.99,14.97,20/06/2024 10:52,772095858,26189-243835
8772453,BOARD GAMES COLLECTION,1,9.99,9.99,20/06/2024 11:00,720250158,22898-138022
2470873,WATER BOTTLE WITH FILTER,1,1.49,1.49,20/06/2024 11:08,820906233,32463-136837
4417026,LUXURY BATH BOMB SET,3,335.8,1007.4,20/06/2024 11:16,807977808,684-1362
4792620,VEGAN BURGERS,3,3.49,10.47,20/06/2024 11:24,713135883,30115-21602
8083411,SUSHI MAKING KIT,3,6.99,20.97,20/06/2024 11:32,789556533,3265-1725
9838141,MINIATURE TERRARIUM,3,2.79,8.37,20/06/2024 11:40,716806383,20081-188768
5663831,TRAVEL ADAPTERS SET,3,2.2,6.6,20/06/2024 11:48,755420433,7238-645
5157543,HANDMADE SOAP BAR,1,2.49,2.49,20/06/2024 11:56,716183283,5229-444
9856364,LUXURY CANDLE SET,1,4.99,4.99,20/06/2024 12:04,711023508,17963-182568
9113849,INSTANT CAMERA FILM,3,0.99,2.97,20/06/2024 12:12,717940008,30533-94918
2655479,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,20/06/2024 12:20,717094758,32345-115929
9495012,DIY KITS FOR BEGINNERS,1,4.5,4.5,20/06/2024 12:24,715372083,28204-249818
1439310,POWER BANK CHARGER,3,9.99,29.97,20/06/2024 12:28,779598183,18379-185584
5205350,VELVET CUSHION COVER,1,9.45,9.45,20/06/2024 12:36,709170108,31599-111306
1469924,POWER BANK CHARGER,3,9.99,29.97,20/06/2024 12:44,821424483,26795-244749
8041660,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,20/06/2024 12:52,709426608,48794-265305
9161596,EMERGENCY BLANKET,1,2.99,2.99,20/06/2024 13:00,789983133,21012-9513
8936346,ORGANIC TEA INFUSIONS,3,3.0,9.0,20/06/2024 13:08,720302883,16446-160287
6309027,HANDMADE SOAP BAR,2,2.49,4.98,20/06/2024 13:16,709735008,19633-178489
8329299,PIZZA SLICES,2,3.99,7.98,20/06/2024 13:24,771232533,23910-234125
7928682,ECO-FRIENDLY BAMBOO TOOTHBRUSH,1,0.75,0.75,20/06/2024 13:32,720026058,6214-38
7572946,CHESS SET,2,27.99,55.98,20/06/2024 13:40,709641933,22984-226724
7065773,WIRELESS EARBUDS,2,32.49,64.98,20/06/2024 13:48,713426358,73891-107434
6560451,CHOCOLATE CHIP COOKIES,2,10.77,21.54,20/06/2024 13:52,718460958,2232-233024
9851538,CHESS SET,2,27.99,55.98,20/06/2024 14:00,710462433,79579-101021
4523311,PORTABLE BLUETOOTH SPEAKER,1,17.99,17.99,20/06/2024 14:04,804462633,10008-98261
2116328,AROMATHERAPY DIFFUSER,2,3.49,6.98,20/06/2024 14:12,710671608,5808-16794
3599597,HANDMADE SOAP BAR,3,2.49,7.47,20/06/2024 14:20,708714108,5355-948
3062319,TRAVEL ADAPTERS SET,3,2.2,6.6,20/06/2024 14:28,778905033,28332-250119
7156957,SUNSCREEN SPF 50,3,1.99,5.97,20/06/2024 14:32,799498158,75338-101550
8978560,FIRST AID KIT,1,3.99,3.99,20/06/2024 14:40,811076883,19843-202664
4830894,HEADPHONES WITH NOISE CANCELLATION,1,25.99,25.99,20/06/2024 14:48,712187808,10793-102121
9662351,WATERPROOF PHONE CASE,3,0.85,2.55,20/06/2024 14:56,709219533,22058-217467
9782895,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,20/06/2024 15:04,773228133,14311-115765
4807099,HANDMADE SOAP BAR,1,2.49,2.49,20/06/2024 15:08,720836808,29020-198425
7268846,RAINBOW UNICORN T-SHIRT,1,3.12,3.12,20/06/2024 15:16,719213133,3805-148587
5282619,PIZZA SLICES,3,3.99,11.97,20/06/2024 15:24,778433283,75469-107379
9682257,GIN TONIC ABSOLUT,3,2.43,7.29,20/06/2024 15:32,716324583,26364-237526
4343906,PERSONALIZED NOTEBOOK,3,1.89,5.67,20/06/2024 15:36,721301733,31372-107012
9846722,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,20/06/2024 15:40,716037708,6839-74700
2731257,PERSONALIZED NOTEBOOK,2,1.89,3.78,20/06/2024 15:48,715679733,29662-254827
4043551,SMART WATCH FITNESS TRACKER,1,32.99,32.99,20/06/2024 15:56,711606558,2963-91809
9679931,CHESS SET,2,27.99,55.98,20/06/2024 16:04,715682208,29799-255387
9932310,GIN TONIC ABSOLUT,3,2.43,7.29,20/06/2024 16:12,813234108,28615-249924
8623364,HIGH QUALITY COFFEE BEANS,1,1.79,1.79,20/06/2024 16:20,715257708,9952-98988
4295516,PINK FLAMINGO BEACH TOWEL,3,3.69,11.07,20/06/2024 16:28,714305508,29970-255572
2641278,PORTABLE BLUETOOTH SPEAKER,1,17.99,17.99,20/06/2024 16:32,714840858,30527-93815
5072405,WATERPROOF PHONE CASE,1,0.85,0.85,20/06/2024 16:40,818923158,27807-248698
8744384,CHOCOLATE CAKE,1,2.99,2.99,20/06/2024 16:44,709892658,7251-545
1516256,FIRST AID KIT,2,3.99,7.98,20/06/2024 16:52,714290583,12315-62403
7160820,PERSONALIZED NOTEBOOK,2,1.89,3.78,20/06/2024 16:56,754480233,50300-260427
4491891,SUNSCREEN SPF 50,3,1.99,5.97,20/06/2024 17:04,715682208,33837-78193
5619971,VINTAGE STYLE WALL CLOCK,1,5.99,5.99,20/06/2024 17:12,719808558,7589-175884
9241794,FRUIT SALAD,2,1.29,2.58,20/06/2024 17:20,718803333,12779-140491
1298342,EMERGENCY BLANKET,1,2.99,2.99,20/06/2024 17:28,779841483,8348-227744
5926324,DIY CANDLE MAKING KIT,2,5.2,10.4,20/06/2024 17:36,756371058,32079-132225
6462848,CHOCOLATE CHIP COOKIES,1,10.77,10.77,20/06/2024 17:44,711175083,21189-209754
2278479,TRAVEL ADAPTERS SET,2,2.2,4.4,20/06/2024 17:48,708511983,2497-27287
6441522,PERSONALIZED NOTEBOOK,3,1.89,5.67,20/06/2024 17:56,718640508,4086-140770
2442860,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,20/06/2024 18:04,816864483,3887-151624
3930786,CLASSIC BLACK SUNGLASSES,2,3.71,7.42,20/06/2024 18:12,803319633,24467-238045
6826002,DIY CANDLE MAKING KIT,1,5.2,5.2,20/06/2024 18:20,718826883,7635-23767
9886926,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,20/06/2024 18:28,710569233,1477-140950
2576481,BOARD GAMES COLLECTION,2,9.99,19.98,20/06/2024 18:36,714926508,13413-105007
1969922,TRAVEL ADAPTERS SET,2,2.2,4.4,20/06/2024 18:44,713000058,9316-94785
4982437,WATERPROOF PHONE CASE,2,0.85,1.7,20/06/2024 18:52,778456983,48589-263946
3045748,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,20/06/2024 19:00,708421833,72653-48479
6711766,FRESHLY BAKED BREAD,2,1.49,2.98,20/06/2024 19:08,778745058,22549-171406
9631021,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,20/06/2024 19:16,787800108,18262-188689
7806955,REUSABLE GROCERY BAGS,2,1.99,3.98,20/06/2024 19:24,789396783,72950-97455
2892826,WATERPROOF PHONE CASE,3,0.85,2.55,20/06/2024 19:32,714427608,15742-157884
2516882,PIZZA SLICES,2,3.99,7.98,20/06/2024 19:40,721509558,73703-106062
3828926,DIY KITS FOR BEGINNERS,2,4.5,9.0,20/06/2024 19:48,710508858,74120-17634
9294614,BOARD GAMES COLLECTION,3,9.99,29.97,20/06/2024 19:56,757247808,4241-770
7075348,VELVET CUSHION COVER,3,9.45,28.35,20/06/2024 20:04,768733533,11036-103474
2596954,CHOCOLATE CHIP COOKIES,1,10.77,10.77,20/06/2024 20:12,809626983,16805-164527
2460467,CLASSIC BLACK SUNGLASSES,3,3.71,11.13,20/06/2024 20:20,709124883,12589-97820
3276841,CLASSIC BLACK SUNGLASSES,1,3.71,3.71,20/06/2024 20:24,789842283,79344-96655
4214027,PERSONALIZED NOTEBOOK,1,1.89,1.89,20/06/2024 20:32,768420558,17881-184404
5193285,VINTAGE STYLE WALL CLOCK,1,5.99,5.99,20/06/2024 20:40,710002833,76272-89102
6539527,WATER BOTTLE WITH FILTER,2,1.49,2.98,20/06/2024 20:48,714933783,17990-180284
8226471,WATER BOTTLE WITH FILTER,2,1.49,2.98,20/06/2024 20:56,715136583,8536-65600
7168475,SUSHI MAKING KIT,3,6.99,20.97,20/06/2024 21:04,718265658,2123-138936
1038588,VELVET CUSHION COVER,3,9.45,28.35,20/06/2024 21:12,758106108,13017-155773
2441128,CHESS SET,3,27.99,83.97,20/06/2024 21:16,715750758,738-969
4539711,GIN TONIC ABSOLUT,3,2.43,7.29,20/06/2024 21:24,713664258,19789-195024
5164810,MODERN WALL ART PRINT,1,4.2,4.2,20/06/2024 21:32,780613758,25590-241424
6018549,WIRELESS EARBUDS,3,32.49,97.47,20/06/2024 21:36,712952283,74110-97326
1830035,SPACEBOY LUNCH BOX,3,1.0,3.0,20/06/2024 21:44,771706308,13374-105616
8013468,VELVET CUSHION COVER,3,9.45,28.35,20/06/2024 21:48,708890958,19217-108206
3330077,HANDMADE CERAMIC MUG,1,3.3,3.3,20/06/2024 21:56,708784083,9599-97632
2999078,DIGITAL DRAWING TABLET,1,8.99,8.99,20/06/2024 22:04,778360608,29464-253164
8162410,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,20/06/2024 22:12,710043408,4658-100562
4043790,SUNSCREEN SPF 50,2,1.99,3.98,20/06/2024 22:20,714262533,15946-156028
7314015,VEGAN BURGERS,2,3.49,6.98,20/06/2024 22:24,713432508,17427-181867
7683619,HANDMADE CERAMIC MUG,1,3.3,3.3,20/06/2024 22:32,714421233,7820-54122
2878142,SUNSCREEN SPF 50,3,1.99,5.97,20/06/2024 22:40,817925058,5480-1569
3335536,DIY CANDLE MAKING KIT,3,5.2,15.6,20/06/2024 22:48,714292533,12262-46960
6527136,CLASSIC BLACK SUNGLASSES,1,3.71,3.71,20/06/2024 22:56,720930633,8632-93402
5798573,FRUIT SALAD,1,1.29,1.29,20/06/2024 23:04,717541308,30433-79320
3593657,HANDMADE SOAP BAR,1,2.49,2.49,20/06/2024 23:08,821339433,18064-182368
8176341,WATER BOTTLE WITH FILTER,3,1.49,4.47,20/06/2024 23:12,827062158,49861-271025
4998907,TRAVEL ADAPTERS SET,3,2.2,6.6,20/06/2024 23:16,715567608,75834-98410
6498483,VELVET CUSHION COVER,2,9.45,18.9,20/06/2024 23:24,715287708,76240-90427
3785469,PORTABLE BLUETOOTH SPEAKER,3,17.99,53.97,20/06/2024 23:28,814181433,15442-161530
6945205,LUXURY BATH BOMB SET,2,335.8,671.6,20/06/2024 23:36,714043008,10152-99906
3780782,MINIATURE TERRARIUM,2,2.79,5.58,20/06/2024 23:40,780496833,29255-253147
4421358,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,20/06/2024 23:48,714166833,28649-250180
9615805,INSTANT CAMERA FILM,1,0.99,0.99,20/06/2024 23:52,721181883,72145-8809
4442772,TRAVEL ADAPTERS SET,2,2.2,4.4,21/06/2024 00:00,780638958,4705-101307
1642117,PIZZA SLICES,3,3.99,11.97,21/06/2024 00:08,709408983,48169-261808
3910733,TRAVEL BACKPACK,3,11.99,35.97,21/06/2024 00:16,709333608,4633-99432
7660966,SHORT NIKE M,2,2.0,4.0,21/06/2024 00:24,708998583,10697-96783
8143248,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,21/06/2024 00:32,708848208,2788-3042
6997889,SHORT NIKE M,1,2.0,2.0,21/06/2024 00:36,712173108,15605-151604
5057276,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,21/06/2024 00:44,717502083,30715-99043
8639514,PIZZA SLICES,1,3.99,3.99,21/06/2024 00:48,709222008,6126-149546
2827743,POWER BANK CHARGER,2,9.99,19.98,21/06/2024 00:56,718521258,6875-84940
1749173,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,21/06/2024 01:04,715445883,75832-99834
7299620,AROMATHERAPY DIFFUSER,3,3.49,10.47,21/06/2024 01:12,721532583,21284-204384
9084396,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,21/06/2024 01:20,709925733,17382-171724
8274359,GIN TONIC ABSOLUT,1,2.43,2.43,21/06/2024 01:28,717979008,6748-76603
5481425,EMERGENCY BLANKET,2,2.99,5.98,21/06/2024 01:36,766111383,32534-136968
8279230,CHOCOLATE CHIP COOKIES,2,10.77,21.54,21/06/2024 01:44,720707283,5332-862
4154147,ECO-FRIENDLY BAMBOO TOOTHBRUSH,1,0.75,0.75,21/06/2024 01:48,817663908,17786-183845
4106155,AROMATHERAPY DIFFUSER,2,3.49,6.98,21/06/2024 01:56,778574283,4078-140739
5578883,EMERGENCY BLANKET,1,2.99,2.99,21/06/2024 02:04,799486158,30046-11599
1832811,INSTANT CAMERA FILM,2,0.99,1.98,21/06/2024 02:12,770769483,74421-82462
8282981,LUXURY CANDLE SET,1,4.99,4.99,21/06/2024 02:16,720902133,72663-64980
1112700,POWER BANK CHARGER,3,9.99,29.97,21/06/2024 02:24,708968733,32193-125391
6767595,WATERPROOF PHONE CASE,2,0.85,1.7,21/06/2024 02:32,709708233,26362-101498
5503719,HANDMADE CERAMIC MUG,3,3.3,9.9,21/06/2024 02:40,758168133,76519-96276
9730694,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,21/06/2024 02:48,708086958,19345-200265
9163270,PIZZA SLICES,1,3.99,3.99,21/06/2024 02:56,713440833,30821-102810
6302789,LUXURY CANDLE SET,1,4.99,4.99,21/06/2024 03:00,778747608,17398-176685
8714552,TRAVEL BACKPACK,2,11.99,23.98,21/06/2024 03:08,719728383,4230-40
1276886,HEADPHONES WITH NOISE CANCELLATION,2,25.99,51.98,21/06/2024 03:16,768460908,30953-100390
6984938,BOARD GAMES COLLECTION,2,9.99,19.98,21/06/2024 03:24,720181758,30294-64865
1646031,WATER BOTTLE WITH FILTER,1,1.49,1.49,21/06/2024 03:32,780613758,74390-77221
9639590,CLASSIC BLACK SUNGLASSES,2,3.71,7.42,21/06/2024 03:40,710905908,6453-54679
5896324,INSTANT CAMERA FILM,1,0.99,0.99,21/06/2024 03:48,801499908,7740-60999
9561808,PERSONALIZED NOTEBOOK,3,1.89,5.67,21/06/2024 03:56,778601733,24132-233525
3621577,CHOCOLATE CHIP COOKIES,2,10.77,21.54,21/06/2024 04:04,775267158,5421-189464
2844048,EMERGENCY BLANKET,1,2.99,2.99,21/06/2024 04:12,772922883,22392-220724
6051568,MINIATURE TERRARIUM,1,2.79,2.79,21/06/2024 04:20,716434533,2351-7548
8851942,HANDMADE CERAMIC MUG,1,3.3,3.3,21/06/2024 04:28,710461083,26930-246154
4007041,WATERPROOF PHONE CASE,2,0.85,1.7,21/06/2024 04:36,714981483,21054-99654
5316023,HIGH QUALITY COFFEE BEANS,2,1.79,3.58,21/06/2024 04:44,795573333,47419-258206
2917331,LUXURY CANDLE SET,3,4.99,14.97,21/06/2024 05:00,715610733,48265-262435
7280399,LUXURY BATH BOMB SET,2,335.8,671.6,21/06/2024 05:08,708522033,30598-99419
6466325,SMART WATCH FITNESS TRACKER,3,32.99,98.97,21/06/2024 05:16,781794708,5844-23907
3908873,PORTABLE BLUETOOTH SPEAKER,2,17.99,35.98,21/06/2024 05:24,710979033,11189-101304
9637042,FOLDABLE SHOPPING BAG,1,0.99,0.99,21/06/2024 05:28,788675658,14433-124124
3746449,HANDMADE CERAMIC MUG,3,3.3,9.9,21/06/2024 05:32,709426608,20912-208752
6093326,FOLDABLE SHOPPING BAG,1,0.99,0.99,21/06/2024 05:36,710322033,23514-230844
3999535,GIN TONIC ABSOLUT,2,2.43,4.86,21/06/2024 05:44,789684258,23250-216727
7651745,TRAVEL BACKPACK,1,11.99,11.99,21/06/2024 05:52,712790358,7340-1326
6352992,VEGAN BURGERS,3,3.49,10.47,21/06/2024 06:00,721395633,19185-188668
1881637,WATERPROOF PHONE CASE,1,0.85,0.85,21/06/2024 06:04,822127008,14225-108521
2498354,ORGANIC HONEY,1,1.49,1.49,21/06/2024 06:12,718476033,47605-258985
8519074,SUNSCREEN SPF 50,3,1.99,5.97,21/06/2024 06:20,715779333,73479-40442
7522813,PORTABLE BLUETOOTH SPEAKER,3,17.99,53.97,21/06/2024 06:24,719784708,5993-55079
3964436,GIN TONIC ABSOLUT,3,2.43,7.29,21/06/2024 06:28,816549933,74198-34460
1877256,AROMATHERAPY DIFFUSER,1,3.49,3.49,21/06/2024 06:36,716127333,7643-16555
2773970,EMERGENCY BLANKET,2,2.99,5.98,21/06/2024 06:44,773373108,13293-106797
6027653,AROMATHERAPY DIFFUSER,1,3.49,3.49,21/06/2024 06:52,709479558,22191-212244
3751451,REUSABLE GROCERY BAGS,1,1.99,1.99,21/06/2024 07:00,715271733,23356-199904
2765217,AROMATHERAPY DIFFUSER,2,3.49,6.98,21/06/2024 07:04,711468708,30858-102807
9481762,HEADPHONES WITH NOISE CANCELLATION,3,25.99,77.97,21/06/2024 07:12,714618333,73904-108009
8752609,BOARD GAMES COLLECTION,2,9.99,19.98,21/06/2024 07:20,716321583,20151-203204
7291822,BLUE COAT RACK PARIS FASHION,1,22.29,22.29,21/06/2024 07:24,719549508,9222-9401
9272242,ORGANIC HONEY,1,1.49,1.49,21/06/2024 07:32,787543008,8405-36145
7871395,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,21/06/2024 07:40,771952683,6465-52459
6786447,VELVET CUSHION COVER,1,9.45,9.45,21/06/2024 07:48,771592458,2321-1986
7636970,AROMATHERAPY DIFFUSER,3,3.49,10.47,21/06/2024 07:52,719821908,74788-98373
5753308,ORGANIC TEA INFUSIONS,2,3.0,6.0,21/06/2024 08:00,789143283,74105-23807
1893772,SUSHI MAKING KIT,3,6.99,20.97,21/06/2024 08:04,710879283,11503-104293
8832817,RAINBOW UNICORN T-SHIRT,2,3.12,6.24,21/06/2024 08:12,716099958,16256-169824
8362204,GIN TONIC ABSOLUT,1,2.43,2.43,21/06/2024 08:20,719595708,13345-106327
6914340,SPACEBOY LUNCH BOX,2,1.0,2.0,21/06/2024 08:28,812465958,27763-248604
7364046,MODERN WALL ART PRINT,1,4.2,4.2,21/06/2024 08:36,720050208,79286-100709
2149384,RAINBOW UNICORN T-SHIRT,1,3.12,3.12,21/06/2024 08:44,719594433,10400-100065
8733777,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,21/06/2024 08:52,803347908,29043-252188
4056640,HIGH QUALITY COFFEE BEANS,3,1.79,5.37,21/06/2024 09:00,716290233,19961-183726
1218662,FROZEN YOGURT,3,1.99,5.97,21/06/2024 09:08,716375883,29696-254765
4340790,CHOCOLATE CAKE,1,2.99,2.99,21/06/2024 09:16,711629733,32128-118704
4423293,CHESS SET,2,27.99,55.98,21/06/2024 09:20,709064208,25697-103428
2112355,DIGITAL DRAWING TABLET,1,8.99,8.99,21/06/2024 09:28,813153108,76514-99068
8847592,FOLDABLE SHOPPING BAG,3,0.99,2.97,21/06/2024 09:36,711982383,7144-104152
6695266,ORGANIC HONEY,3,1.49,4.47,21/06/2024 09:44,716253858,33917-39460
4674532,MINIATURE TERRARIUM,1,2.79,2.79,21/06/2024 09:52,714797733,70358-139509
4722849,FIRST AID KIT,2,3.99,7.98,21/06/2024 10:00,814489683,26825-235454
4836846,TRAVEL BACKPACK,1,11.99,11.99,21/06/2024 10:08,714731208,34490-95634
3542249,CLASSIC BLACK SUNGLASSES,2,3.71,7.42,21/06/2024 10:16,720091083,13104-107567
9963015,SHORT NIKE M,3,2.0,6.0,21/06/2024 10:24,715773783,21071-107523
8204553,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,21/06/2024 10:32,720585183,6578-61419
9975240,INSTANT CAMERA FILM,1,0.99,0.99,21/06/2024 10:40,812443458,74350-85081
1746965,ORGANIC TEA INFUSIONS,3,3.0,9.0,21/06/2024 10:48,717251508,13935-108365
4196530,FRESHLY BAKED BREAD,2,1.49,2.98,21/06/2024 10:52,827695683,47534-258567
7149076,EMERGENCY BLANKET,3,2.99,8.97,21/06/2024 11:00,709074108,47292-251777
4184902,SUNSCREEN SPF 50,2,1.99,3.98,21/06/2024 11:08,787623858,26660-238416
4837602,CLASSIC BLACK SUNGLASSES,2,3.71,7.42,21/06/2024 11:16,715043508,18695-194287
2987067,SMART WATCH FITNESS TRACKER,2,32.99,65.98,21/06/2024 11:24,717841683,8221-103437
9531597,TRAVEL BACKPACK,3,11.99,35.97,21/06/2024 11:32,718208358,76595-95739
6298082,VINTAGE STYLE WALL CLOCK,2,5.99,11.98,21/06/2024 11:36,715980258,8950-95423
2516614,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,21/06/2024 11:44,720897783,16119-166804
7511675,INSTANT CAMERA FILM,1,0.99,0.99,21/06/2024 11:52,720190908,16052-163286
1763832,HANDMADE SOAP BAR,2,2.49,4.98,21/06/2024 12:00,714594933,5279-402
5129396,GIN TONIC ABSOLUT,1,2.43,2.43,21/06/2024 12:08,719716983,18450-179286
8596729,ECO-FRIENDLY BAMBOO TOOTHBRUSH,1,0.75,0.75,21/06/2024 12:16,713008308,3401-190904
9734731,SHORT NIKE M,3,2.0,6.0,21/06/2024 12:24,711249858,15372-156845
5345032,DIGITAL DRAWING TABLET,3,8.99,26.97,21/06/2024 12:32,769662033,13877-105103
5019895,HANDMADE SOAP BAR,1,2.49,2.49,21/06/2024 12:40,711288558,47985-260487
4406877,BLUE COAT RACK PARIS FASHION,3,22.29,66.87,21/06/2024 12:44,814529508,20344-204610
8587515,HIGH QUALITY COFFEE BEANS,2,1.79,3.58,21/06/2024 12:48,823837158,11306-103887
1441791,RAINBOW UNICORN T-SHIRT,1,3.12,3.12,21/06/2024 12:56,806165208,8717-94353
3717037,DIY CANDLE MAKING KIT,1,5.2,5.2,21/06/2024 13:04,713652783,20912-208752
8610145,WATER BOTTLE WITH FILTER,3,1.49,4.47,21/06/2024 13:08,710893533,19858-197871
4957341,MODERN WALL ART PRINT,3,4.2,12.6,21/06/2024 13:12,817247658,17118-175584
3351319,BOARD GAMES COLLECTION,3,9.99,29.97,21/06/2024 13:20,716750358,27508-247131
7937068,VINTAGE STYLE WALL CLOCK,3,5.99,17.97,21/06/2024 13:28,711410958,16260-158344
8350890,PINK FLAMINGO BEACH TOWEL,1,3.69,3.69,21/06/2024 13:36,714588408,11517-104651
2381470,POWER BANK CHARGER,1,9.99,9.99,21/06/2024 13:40,713709258,13728-108128
9878582,RAINBOW UNICORN T-SHIRT,1,3.12,3.12,21/06/2024 13:48,713263758,18040-190264
6700173,FRUIT SALAD,2,1.29,2.58,21/06/2024 13:56,826410708,3224-1161
4549560,FROZEN YOGURT,3,1.99,5.97,21/06/2024 14:04,715079208,32035-124204
6980431,CLASSIC BLACK SUNGLASSES,1,3.71,3.71,21/06/2024 14:12,711196458,21713-214704
2794989,FOLDABLE SHOPPING BAG,2,0.99,1.98,21/06/2024 14:20,778837083,13703-107628
8456482,SUNSCREEN SPF 50,2,1.99,3.98,21/06/2024 14:24,717774333,8842-93348
4064840,DIGITAL DRAWING TABLET,3,8.99,26.97,21/06/2024 14:32,711033408,26519-244492
4193689,SMART WATCH FITNESS TRACKER,1,32.99,32.99,21/06/2024 14:36,788474658,11473-103805
2253435,FRESHLY BAKED BREAD,1,1.49,1.49,21/06/2024 14:40,716556258,449-935
5897023,FRESHLY BAKED BREAD,3,1.49,4.47,21/06/2024 14:44,709274583,762-647
4914206,DIGITAL DRAWING TABLET,1,8.99,8.99,21/06/2024 14:48,788862333,16329-170448
2814952,LUXURY BATH BOMB SET,3,335.8,1007.4,21/06/2024 14:52,710533233,6739-75500
4854865,VELVET CUSHION COVER,3,9.45,28.35,21/06/2024 14:56,771338658,19656-165924
5565738,FRUIT SALAD,2,1.29,2.58,21/06/2024 15:00,708989358,14445-109025
1336979,WIRELESS EARBUDS,1,32.49,32.49,21/06/2024 15:04,719464758,74644-102987
4425167,WATERPROOF PHONE CASE,1,0.85,0.85,21/06/2024 15:08,714981483,31557-108240
1758462,PORTABLE BLUETOOTH SPEAKER,1,17.99,17.99,21/06/2024 15:12,780272208,74784-97801
5509332,SMART WATCH FITNESS TRACKER,3,32.99,98.97,21/06/2024 15:16,753327333,2815-83074
4394170,POWER BANK CHARGER,1,9.99,9.99,21/06/2024 15:20,719818983,32735-138564
7549993,VINTAGE STYLE WALL CLOCK,2,5.99,11.98,21/06/2024 15:24,708510858,19720-201166
2640902,FOLDABLE SHOPPING BAG,1,0.99,0.99,21/06/2024 15:28,793608258,47009-254867
1132183,HANDMADE CERAMIC MUG,3,3.3,9.9,21/06/2024 15:32,825811158,5245-392
6370511,FRESHLY BAKED BREAD,3,1.49,4.47,21/06/2024 15:36,747208083,10242-99859
7523199,VELVET CUSHION COVER,2,9.45,18.9,21/06/2024 15:40,795613233,4134-141704
6359448,FRESHLY BAKED BREAD,1,1.49,1.49,21/06/2024 15:44,771244383,31831-123345
9126350,SMART WATCH FITNESS TRACKER,3,32.99,98.97,21/06/2024 15:48,715627833,26749-101217
2458660,PINK FLAMINGO BEACH TOWEL,1,3.69,3.69,21/06/2024 15:52,721038408,6501-207304
7985334,TRAVEL BACKPACK,2,11.99,23.98,21/06/2024 15:56,711274458,33134-127684
5798314,BLUE COAT RACK PARIS FASHION,2,22.29,44.58,21/06/2024 16:00,720676158,5328-1010
8176007,HANDMADE SOAP BAR,2,2.49,4.98,21/06/2024 16:04,713183508,15612-163307
5167694,CHOCOLATE CAKE,1,2.99,2.99,21/06/2024 16:08,711844758,35030-89521
1119711,MODERN WALL ART PRINT,3,4.2,12.6,21/06/2024 16:12,799471833,11517-104651
7104308,WIRELESS EARBUDS,3,32.49,97.47,21/06/2024 16:16,711253383,3886-141408
4127091,PINK FLAMINGO BEACH TOWEL,2,3.69,7.38,21/06/2024 16:20,710370483,16824-150713
5002295,CHOCOLATE CHIP COOKIES,1,10.77,10.77,21/06/2024 16:24,719517258,24725-238706
4715509,HANDMADE CERAMIC MUG,2,3.3,6.6,21/06/2024 16:28,709278258,72568-108100
4740461,CHOCOLATE CHIP COOKIES,3,10.77,32.31,21/06/2024 16:32,720674133,17714-155684
7747285,DIGITAL DRAWING TABLET,2,8.99,17.98,21/06/2024 16:36,709536483,9509-96446
3065812,CHOCOLATE CHIP COOKIES,3,10.77,32.31,21/06/2024 16:40,709707033,27526-235424
3907390,EMERGENCY BLANKET,1,2.99,2.99,21/06/2024 16:44,718871358,73894-121164
7743468,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,21/06/2024 16:48,778386033,8764-79205
2568189,SMART WATCH FITNESS TRACKER,3,32.99,98.97,21/06/2024 16:52,713444058,76176-94132
5492397,WATERPROOF PHONE CASE,2,0.85,1.7,21/06/2024 16:56,766285608,9426-89861
2978147,HANDMADE SOAP BAR,3,2.49,7.47,21/06/2024 17:00,716933283,20001-183945
1289529,GIN TONIC ABSOLUT,3,2.43,7.29,21/06/2024 17:04,716393958,9064-152004
8758384,WATERPROOF PHONE CASE,3,0.85,2.55,21/06/2024 17:08,712609533,24835-238846
6666237,DIY KITS FOR BEGINNERS,3,4.5,13.5,21/06/2024 17:12,720086358,9148-151044
1331735,PINK FLAMINGO BEACH TOWEL,3,3.69,11.07,21/06/2024 17:16,715910883,5726-8485
7450130,RAINBOW UNICORN T-SHIRT,3,3.12,9.36,21/06/2024 17:20,713934633,16961-177051
3433686,PERSONALIZED NOTEBOOK,2,1.89,3.78,21/06/2024 17:24,713283933,4547-95346
